0.0033860206604003906,1.3113021850585938e-05,6064,3.6037735849056602,0.0
0.015759706497192383,0.012373685836791992,4512,-3.716981132075472,0.0
0.025276899337768555,0.009517192840576172,6480,5.566037735849057,0.0
0.034545183181762695,0.00926828384399414,4416,-4.169811320754717,0.0
0.044156551361083984,0.009611368179321289,5376,0.3584905660377358,0.0
0.053734779357910156,0.009578227996826172,6800,7.0754716981132075,0.0
0.06337976455688477,0.00964498519897461,6144,3.981132075471698,0.0
0.07276606559753418,0.009386301040649414,5648,1.641509433962264,0.0
0.08202648162841797,0.009260416030883789,5312,0.05660377358490566,0.0
0.09127020835876465,0.00924372673034668,6048,3.528301886792453,0.0
0.10042452812194824,0.009154319763183594,4784,-2.4339622641509435,0.0
0.109619140625,0.009194612503051758,6640,6.320754716981132,0.0
0.11876845359802246,0.009149312973022461,5600,1.4150943396226416,0.0
0.12798571586608887,0.009217262268066406,5952,3.0754716981132075,0.0
0.13722658157348633,0.009240865707397461,6048,3.528301886792453,0.0
0.14644312858581543,0.009216547012329102,6144,3.981132075471698,0.0
0.1555941104888916,0.009150981903076172,6224,4.3584905660377355,0.0
0.16471481323242188,0.009120702743530273,4640,-3.1132075471698113,0.0
0.1739656925201416,0.009250879287719727,5840,2.547169811320755,0.0
0.18316960334777832,0.009203910827636719,3936,-6.433962264150943,0.0
0.19286584854125977,0.009696245193481445,6240,4.433962264150943,0.0
0.202225923538208,0.009360074996948242,5392,0.43396226415094336,0.0
0.21148204803466797,0.009256124496459961,5680,1.7924528301886793,0.0
0.22084832191467285,0.009366273880004883,6448,5.415094339622641,0.0
0.23012638092041016,0.009278059005737305,6528,5.792452830188679,0.0
0.23986196517944336,0.009735584259033203,5216,-0.3962264150943396,0.0
0.2491767406463623,0.009314775466918945,5328,0.1320754716981132,0.0
0.25852227210998535,0.009345531463623047,6048,3.528301886792453,0.0
0.26805853843688965,0.009536266326904297,4896,-1.9056603773584906,0.0
0.2772507667541504,0.009192228317260742,5472,0.8113207547169812,0.0
